0 0.814117
1 1.74421
2 2.3762
3 2.42876
4 2.16202
5 1.70605
6 1.32966
7 0.964496
8 0.688507
9 0.489422
10 0.338135
11 0.223805
12 0.151866
13 0.106243
14 0.0690093
15 0.0457282
16 0.0276215
17 0.020409
18 0.0121873
19 0.00767221
20 0.00716587
21 0.00396094
22 0.00324966
23 0.00184357
24 0.00140575
25 0.00143485
26 0.000416222
27 0.000485049
28 0.000846956
29 8.97581e-05
