0 0.814117
1 2.55833
2 4.93452
3 7.36328
4 9.5253
5 11.2313
6 12.561
7 13.5255
8 14.214
9 14.7034
10 15.0416
11 15.2654
12 15.4172
13 15.5235
14 15.5925
15 15.6382
16 15.6658
17 15.6862
18 15.6984
19 15.7061
20 15.7133
21 15.7172
22 15.7205
23 15.7223
24 15.7237
25 15.7252
26 15.7256
27 15.7261
28 15.7269
29 15.727
